0.296720438904,0.732822807913,0.023432317622,0.605347517318,0.19700243197,0.173534693983,0.0242656117087,0.0206692243198,0.0120127048292,0.035705448834,0.0308913272685,0.0309178110433,0.0256029578463,0.0231099500564,0.0992853967099,0.078211495516,0.078211495516,0.0706517887688,0.0263495890026,0.289921791301,0.0450437423692,0.0450437423692,0.0676197651883,0.0224412033069,0.0501956570824,0.078211495516,0.053758359591,0.053758359591,0.0355344238072,0.0353709198262,0.0353709198262,0.0290217306691,
0.0653927809143,0.00563607298144,0.0520756710969,0.0680866857132,0.00623873125084,0.00575422808994,0.149921146815,0.207904452201,0.138797050805,0.223898548023,0.129950349441,0.0685000796205,0.106392463645,0.143198997719,0.0963779975809,0.0186218154158,0.0186218154158,0.0171339831134,0.00662785151083,0.00958707390241,0.013005878175,0.013005878175,0.0159162750821,0.00591353250353,0.0125741645079,0.0186218154158,0.0132341549967,0.0132341549967,0.149338342035,0.0780570171012,0.0780570171012,0.171377204546,
0.0194158223113,0.114264741692,0.392255333235,0.0184127722171,0.0126686936679,0.0114095078205,0.145704201162,0.0124023981218,0.130908426449,0.0210585864222,0.0184288043971,0.0185893232812,0.0154389057317,0.26457417073,0.260711999086,0.0460310483546,0.0460310483546,0.0417503596255,0.58730652954,0.167888743291,0.259885530921,0.259885530921,0.414336706787,0.492547432635,0.029878775839,0.0460310483546,0.0318739154639,0.0318739154639,0.0212168593627,0.0213681720468,0.0213681720468,0.0179423603392,
0.0124595879788,0.00745719185786,0.0352161228553,0.0108971950022,0.108276825353,0.124884156438,0.0365303252262,0.0439253428868,0.0573618970035,0.0120871308849,0.0822460549199,0.13628244215,0.112469378309,0.00803872097231,0.0045933284663,0.118569246029,0.118569246029,0.151956880567,0.00917562464883,0.0122409419992,0.0171447229308,0.0171447229308,0.0225956441432,0.0475503006515,0.165591700796,0.118569246029,0.143938307869,0.143938307869,0.0124471045028,0.0127912478175,0.0127912478175,0.0111560551564,
0.0157345844237,0.0534287672575,0.173084375803,0.0144355301824,0.110453826028,0.126798871796,0.067552350923,0.0463092742299,0.0588464834642,0.0163108938558,0.0143891523862,0.0691553442831,0.0571273660371,0.118224237646,0.114456327133,0.0355999494969,0.0355999494969,0.160291278938,0.257221494216,0.079234095985,0.121624016524,0.121624016524,0.191206887698,0.255423490225,0.11320966471,0.0355999494969,0.0247802042115,0.0247802042115,0.0165759067565,0.0168292653736,0.0168292653736,0.0143510489254,
0.0245077555034,0.00620748496438,0.0182490160495,0.0239141419597,0.107037549303,0.123794188523,0.0428315794682,0.0932040708961,0.0376627946285,0.0635115220733,0.0392835403332,0.0786791496279,0.0774304667068,0.0408534532398,0.0271447087821,0.0210372633593,0.0210372633593,0.147212453792,0.00742726560714,0.0104197773856,0.0143045223874,0.0143045223874,0.0180120589266,0.0460850999967,0.104015623267,0.0210372633593,0.0148767902061,0.0148767902061,0.0451758144491,0.0276464431749,0.0276464431749,0.0500551625521,
0.0222262923559,0.0140040944909,0.124102562389,0.0214492289581,0.114769083401,0.130594226413,0.129044304785,0.0510347102023,0.219630221079,0.0246832496867,0.30731595038,0.35893169868,0.296029494548,0.0160765072551,0.00784678188551,0.422991856525,0.422991856525,0.176811748784,0.0183348414807,0.0217815690588,0.032023824993,0.032023824993,0.0466079035622,0.0552261213381,0.357786607045,0.422991856525,0.539165630838,0.539165630838,0.0247600311643,0.0248334360775,0.0248334360775,0.0206841753095,
0.349869087599,0.0229717678947,0.0274298714887,0.0359029637339,0.0234297315023,0.0208740544536,0.0284263095457,0.0241863059856,0.0139706539111,0.0419368863911,0.0361934480159,0.0361629071945,0.0299272052039,0.0270863307262,0.012303226304,0.0919025128419,0.0919025128419,0.0829477635623,0.0308807536143,0.341840167893,0.052404596682,0.052404596682,0.0794988922059,0.0262385156426,0.0588393770318,0.0919025128419,0.0630689916717,0.0630689916717,0.0416257631193,0.0413283218938,0.0413283218938,0.0337353957833,
0.0707986592765,0.0185857284515,0.056548281319,0.0739272445995,0.294407889316,0.25920472949,0.130615483716,0.171330851587,0.11279887377,0.194984640113,0.120615517094,0.0743684860122,0.0987792601687,0.12474856739,0.148628059211,0.0733620371963,0.0733620371963,0.0662964647017,0.0247446174069,0.028458262358,0.0424364740166,0.0424364740166,0.0634120916476,0.0210961675465,0.0471339883528,0.0733620371963,0.0504604657142,0.0504604657142,0.399701027654,0.595414748482,0.595414748482,0.14950576994,
0.0960002522149,0.00750126094988,0.0773990838415,0.101155268932,0.00808835118214,0.00738100557764,0.224199641672,0.31120148643,0.207577728772,0.335144742934,0.194071917241,0.101726332262,0.158688051266,0.214186986443,0.143649727159,0.0265062570745,0.0265062570745,0.0242150417076,0.00923727798203,0.0123051627148,0.0172448784631,0.0172448784631,0.0227572775948,0.00810034498491,0.0175519469498,0.0265062570745,0.0185960016513,0.0185960016513,0.223004379702,0.115795533323,0.115795533323,0.255527499439,
0.0268747385188,0.0171200815475,0.0202073642995,0.0264714513843,0.0176268870262,0.015770337415,0.020909044978,0.0178318831403,0.0104331652888,0.0306783507824,0.0266139385225,0.0266864258452,0.022114450537,0.0199020778224,0.0850024476825,0.0671665181909,0.0671665181909,0.0607322364409,0.0226941549905,0.026322414111,0.384881812537,0.384881812537,0.0580364971644,0.0193777911698,0.0432224944186,0.0671665181909,0.0462471777872,0.0462471777872,0.0306203474475,0.0305648948839,0.0305648948839,0.246643597339,
