18
4.3156997017e-06,6.91781292088e-09,9.93916824407e-05,4.91803015219e-06,7.49859423062e-05,5.8921687022e-06,1.31201998321e-05,0.00146590384312,9.9690688136e-10,0.000538200026799,0.000228896016634,0.0113431917299,2.49836235614e-05,3.62296987609e-08,1.07095249333e-05,9.90400598134e-07,3.68622286388e-07,2.30054334342e-06,0.912858049732,7.9346373945e-05,5.52417752692e-06,0.0580922633808,3.29075022596e-07,0.0029450659043,0.00107431046304,1.85696678497e-08,4.00319793938e-07,0.0111254787795,9.95149553172e-07,5.87628257324e-09,
