0,13,5.00617,0.195226,1.10532,-322.684,13,5,9
1,13,5.00617,0.195226,1.10532,-322.684,13,5,9
2,14,5.01628,1.91899,2.1013,-275.671,13,13,11
3,15,4.61889,2.32739,2.60862,-136.159,14,13,11
4,17,7.18578,0.530069,6.4392,-296.746,15,12,12
5,15,8.40945,1.2977,7.46496,-102.5,16,12,12
6,16,8.42197,2.39967,9.05755,-88.2887,16,12,12
7,16,8.34913,2.35825,10.768,-14.752,16,12,12
8,17,5.76486,0.585472,9.00054,-95.2214,16,13,11
9,15,2.39709,-0.375759,9.4578,-156.575,16,14,14
10,18,1.20167,1.30531,4.38696,-41.7049,17,14,14
11,19,4.49516,-1.67578,5.1233,-242.198,19,17,17
12,19,5.46987,-2.77068,6.18349,20.2870922941,19,17,17
