0,2,4.97206,0.236872,1.10075,-296.004,2,4,5
1,2,4.97206,0.236872,1.10075,-296.004,2,10,11
2,2,4.97298,1.99092,2.10802,-255.705,1,10,8
3,2,4.5802,2.40755,2.63367,-123.267,2,12,8
4,5,7.16359,0.579898,6.46035,-316.815,4,11,12
5,5,8.39763,1.43145,7.45183,-96.5148,4,11,12
6,4,8.41317,2.52476,9.06815,-62.3418,4,11,12
7,4,8.30113,2.44532,10.7829,-8.91877,4,11,12
8,3,5.74507,0.64778,9.01653,-108.696,3,10,5
9,2,2.36833,-0.398668,9.46067,-175.749,2,11,13
10,1,1.13169,1.33358,4.39654,-48.1524,1,13,14
11,1,4.4689,-1.61461,5.14911,-241.725,1,10,13
12,1,5.48075,-2.72049,6.19874,9.25807986487,1,10,13
