0,4,4.96997,0.19023,1.09281,-302.539,4,8,8
1,4,4.96997,0.19023,1.09281,-302.539,4,5,8
2,4,4.97793,1.91036,2.09098,-275.901,3,8,8
3,4,4.61023,2.31987,2.59969,-142.655,4,8,8
4,6,7.15443,0.480069,6.43199,-283.094,5,4,3
5,6,8.3548,1.25453,7.43044,-102.271,5,4,3
6,6,8.41253,2.35495,9.04997,-88.3691,6,10,10
7,6,8.34595,2.35372,10.7681,-8.11845,6,10,10
8,6,5.74058,0.571433,8.9982,-101.621,6,11,11
9,7,2.32979,-0.445985,9.40377,-162.584,7,9,9
10,8,1.21347,1.35306,4.34239,-22.3186,8,9,9
11,8,4.78941,-1.57002,5.17568,6.7130534792,8,9,9
