0.300401262844,0.300401262844,0.0862065596959,0.638908774179,0.858416666872,0.0242856798832,0.0231578724443,0.0627649290046,0.408237695011,0.167261476338,0.21203360753,0.0252296389391,0.0162632763056,0.0116750696564,0.0662074168468,0.0662074168468,0.0247479359158,0.160404670094,0.0718468672858,0.0650968265927,0.242589004103,0.638908774179,0.0627649290046,0.0299171987472,0.0243411842082,0.0243411842082,0.0321151890927,0.0627649290046,0.0242955760656,0.0242955760656,0.0718468672858,0.0459798185674,0.0662074168468,0.0662074168468,0.0273652992711,0.0662074168468,
0.0109690782547,0.0109690782547,0.143990272761,0.0197893075544,0.00839443775475,0.0781699184374,0.00839013155048,0.0202223116076,0.0137788890468,0.0976881429702,0.0658171100651,0.227143785867,0.226480360475,0.16096450005,0.217059440297,0.217059440297,0.151122308151,0.0938416264045,0.0233891394195,0.0215041888326,0.00857702573637,0.0197893075544,0.0202223116076,0.00999590496729,0.008462423324,0.008462423324,0.102317829008,0.0202223116076,0.00887439267903,0.00887439267903,0.0233891394195,0.0168247506339,0.217059440297,0.217059440297,0.0840895958995,0.217059440297,
0.0201920129337,0.0201920129337,0.155249332368,0.0395179303657,0.0155137667268,0.461592427364,0.152212210645,0.434542127221,0.0263485616495,0.0115755472479,0.0144166483414,0.171435282853,0.0110975348561,0.140902378086,0.043254735696,0.043254735696,0.319502694111,0.196796209331,0.0471012511655,0.0428356367436,0.297941146475,0.0395179303657,0.434542127221,0.572536089637,0.456849018029,0.456849018029,0.0214336034363,0.434542127221,0.0164205331982,0.0164205331982,0.0471012511655,0.0310913755716,0.043254735696,0.043254735696,0.0187344923104,0.043254735696,
0.0125051365041,0.0125051365041,0.0263588783884,0.0230750636476,0.00958014538234,0.00953917757909,0.14663342387,0.0236894401603,0.0158723386879,0.11561044843,0.133292454455,0.00986275513044,0.00697195123787,0.0641058466338,0.0249237359212,0.0249237359212,0.00969763326018,0.00736885621875,0.126881467381,0.160934754008,0.00981896097704,0.0230750636476,0.0236894401603,0.011619446035,0.0592504627299,0.0592504627299,0.143299365347,0.0236894401603,0.184913267421,0.184913267421,0.126881467381,0.0192008237266,0.0249237359212,0.0249237359212,0.0645222821923,0.0249237359212,
0.0102300061063,0.0102300061063,0.0674310313076,0.0182083708837,0.00782393628841,0.198532078617,0.0663520616866,0.187197899485,0.0127716288571,0.00604059688842,0.00739096486633,0.0741643306321,0.00575087779092,0.0611648666976,0.0194982012204,0.0194982012204,0.137629286903,0.085591447103,0.0214889891983,0.0197948111145,0.128796835453,0.0182083708837,0.187197899485,0.24612558832,0.196675439057,0.196675439057,0.010377925181,0.187197899485,0.00826968902672,0.00826968902672,0.0214889891983,0.0156815065896,0.0194982012204,0.0194982012204,0.00980141552674,0.0194982012204,
0.00863336074006,0.00863336074006,0.00323791139183,0.0147930139187,0.00659146050825,0.00624112891443,0.0525909579899,0.0149502245046,0.0105956067757,0.0704356329945,0.130561893086,0.00642595841891,0.00489395052959,0.00360093916516,0.0156906590911,0.0156906590911,0.00633163978237,0.00531075157274,0.0173840231913,0.151979840425,0.0066885492448,0.0147930139187,0.0149502245046,0.00752716180012,0.0559886061681,0.0559886061681,0.139002529592,0.0149502245046,0.0550310157713,0.0550310157713,0.0173840231913,0.0132117134715,0.0156906590911,0.0156906590911,0.0610504044082,0.0156906590911,
0.0241204637961,0.0241204637961,0.0957217793781,0.0479212128342,0.0185462000046,0.0194333235731,0.42876082151,0.0499070871276,0.0317025344244,0.251134894737,0.141484138563,0.020173145265,0.0132059533627,0.24562056904,0.0526229664114,0.0526229664114,0.0197956136936,0.0135431701568,0.455373799951,0.187799494757,0.0192101961738,0.0479212128342,0.0499070871276,0.0238962987396,0.0690360324153,0.0690360324153,0.15618987261,0.0499070871276,0.574560022369,0.574560022369,0.455373799951,0.0371681544917,0.0526229664114,0.0526229664114,0.0749379155446,0.0526229664114,
0.183124777556,0.183124777556,0.0528572042937,0.0205985077749,0.0086864481312,0.0085529722246,0.00868653310221,0.0210761793658,0.131349698778,0.00666141164794,0.00817898421857,0.00883506037398,0.0985443347029,0.00463538577421,0.0221627973377,0.0221627973377,0.00869111057706,0.00675342751275,0.0243617286487,0.0223791314233,0.0783256975046,0.0205985077749,0.0210761793658,0.0103957428593,0.00878112402436,0.00878112402436,0.0116179594707,0.0210761793658,0.00918390939646,0.00918390939646,0.0243617286487,0.0174099184966,0.0221627973377,0.0221627973377,0.0108033731876,0.0221627973377,
0.0581222698692,0.0581222698692,0.12237696009,0.120653898282,0.0447927312337,0.100851064634,0.0913666893827,0.12665458855,0.0780426186939,0.166359650718,0.208892524893,0.214338368838,0.196704500842,0.13981863961,0.280556612934,0.280556612934,0.156425711293,0.327417111041,0.144619722488,0.266441248209,0.0467013679606,0.120653898282,0.12665458855,0.0598346028748,0.0976815483265,0.0976815483265,0.262264311292,0.12665458855,0.0955224943975,0.0955224943975,0.144619722488,0.76003556053,0.280556612934,0.280556612934,0.549202095263,0.280556612934,
0.371701631395,0.371701631395,0.246570070325,0.0565339205597,0.0216542070979,0.092802228774,0.0218492978195,0.0589952129729,0.271300428076,0.107232198028,0.0779316739821,0.242391673682,0.420087259897,0.167511805287,0.258023434245,0.258023434245,0.166056066312,0.102972730566,0.067553011271,0.0612340678938,0.161351216372,0.0565339205597,0.0589952129729,0.0281519660199,0.022934161718,0.022934161718,0.12138141497,0.0589952129729,0.0229290996757,0.0229290996757,0.067553011271,0.0433963779209,0.258023434245,0.258023434245,0.0994931263967,0.258023434245,
