0.97782705099778278,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,
0.0022172949002217299,0.97782705099778278,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,
0.0012804097311139566,0.0012804097311139566,0.98719590268886048,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,
0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.95670995670995673,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,
0.0017825311942959005,0.0017825311942959005,0.0017825311942959005,0.39393939393939398,0.39393939393939398,0.0017825311942959005,0.0017825311942959005,0.19786096256684493,0.0017825311942959005,0.0017825311942959005,0.0017825311942959005,
0.0022172949002217299,0.0022172949002217299,0.4900221729490023,0.0022172949002217299,0.0022172949002217299,0.4900221729490023,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,
0.0017825311942959005,0.0017825311942959005,0.0017825311942959005,0.0017825311942959005,0.0017825311942959005,0.0017825311942959005,0.78609625668449201,0.0017825311942959005,0.19786096256684493,0.0017825311942959005,0.0017825311942959005,
0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.0043290043290043299,0.95670995670995673,0.0043290043290043299,0.0043290043290043299,
0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.91735537190082628,0.0082644628099173556,
0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.91735537190082628,
