0.97764227642276447,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,
0.0011737089201877935,0.56455399061032874,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.42370892018779344,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,
0.0016339869281045752,0.0016339869281045752,0.39379084967320266,0.0016339869281045752,0.39379084967320266,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.19771241830065361,0.0016339869281045752,0.0016339869281045752,
0.0026881720430107525,0.0026881720430107525,0.0026881720430107525,0.32526881720430106,0.0026881720430107525,0.0026881720430107525,0.0026881720430107525,0.32526881720430106,0.32526881720430106,0.0026881720430107525,0.0026881720430107525,0.0026881720430107525,
0.0026881720430107525,0.0026881720430107525,0.0026881720430107525,0.0026881720430107525,0.0026881720430107525,0.32526881720430106,0.0026881720430107525,0.0026881720430107525,0.32526881720430106,0.0026881720430107525,0.32526881720430106,0.0026881720430107525,
0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.91666666666666652,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,
0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.98202614379084985,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,
0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.0075757575757575751,0.91666666666666652,0.0075757575757575751,0.0075757575757575751,
0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.0020325203252032522,0.97764227642276447,
0.003968253968253968,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.95634920634920628,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.003968253968253968,
