0.250669387915,0.309112705292,0.157573647836,0.672906380042,0.0140539851104,0.01819035881,0.656609119353,0.656609119353,0.656609119353,0.307960898962,0.150639598477,0.0250943858191,0.0146349679558,0.0100761846474,0.042193075039,0.0213084111604,0.0990369650031,0.0636713662698,0.0687076297175,0.0687076297175,0.0687076297175,0.0429376652232,0.0180950734358,0.656609119353,0.656609119353,0.0657284927357,0.0211065923901,0.0304944794573,0.0208138867782,0.0311686510528,0.0311686510528,0.0438579366453,0.0680298905551,0.0324582331399,0.0680298905551,
0.0621414386642,0.010175711708,0.0730372100353,0.00700989250761,0.0967068091637,0.0451997927808,0.0163569949408,0.0163569949408,0.0163569949408,0.00935013479001,0.00618841392991,0.120495996546,0.190012042253,0.129406431901,0.108115297801,0.0995232828506,0.130799589911,0.0168452549008,0.0186023967685,0.0186023967685,0.0186023967685,0.110675237348,0.00564455680605,0.0163569949408,0.0163569949408,0.016916956379,0.00622209237363,0.00962909811915,0.00666132143853,0.148935494995,0.148935494995,0.215104558234,0.176286772299,0.233411363387,0.176286772299,
0.0170301066974,0.0208461017691,0.186959138403,0.150163614459,0.330857704711,0.322234267043,0.0392104391499,0.0392104391499,0.0392104391499,0.0200088802733,0.0113445187847,0.16416635174,0.00975952300109,0.116347396435,0.0269088954937,0.0139606915181,0.284054436402,0.0404737934762,0.04388558589,0.04388558589,0.04388558589,0.286640489049,0.521322610245,0.0392104391499,0.0392104391499,0.440958512841,0.500915662949,0.020157806428,0.0138027309277,0.0201053106197,0.0201053106197,0.0277705591691,0.0429303482723,0.0206210708975,0.0429303482723,
0.0135003751503,0.0164910818464,0.00880406238751,0.0119312394512,0.0315865294975,0.0867268623295,0.0298830196026,0.0298830196026,0.0298830196026,0.0925025667358,0.120758522208,0.0573684287732,0.00773268787056,0.0719499822143,0.097232838178,0.138587738291,0.00519019108515,0.147208000223,0.215844995918,0.215844995918,0.215844995918,0.0207036327477,0.00936294437155,0.0298830196026,0.0298830196026,0.0314946815641,0.0648159217502,0.0917670666538,0.203068579953,0.0155060243475,0.0155060243475,0.0210826646017,0.0324958885396,0.0157000890177,0.0324958885396,
0.0167476103101,0.020497554754,0.0862442375226,0.07284134089,0.14688292034,0.144708146818,0.0384639341282,0.0384639341282,0.0384639341282,0.114947216289,0.149458935297,0.0792771580276,0.053992288835,0.0536149839999,0.0264003643934,0.0137162201716,0.125389770639,0.0397019700898,0.0430597135414,0.0430597135414,0.0430597135414,0.137884871172,0.230034248134,0.0384639341282,0.0384639341282,0.211919010505,0.22228013933,0.208061893515,0.0135694576409,0.120478128129,0.120478128129,0.0272353042839,0.0420952430699,0.0202272280275,0.0420952430699,
0.00924080518368,0.0112355796023,0.00613215153904,0.00783581046769,0.00471876999517,0.0521690133952,0.0186269805413,0.0186269805413,0.0186269805413,0.0872527998119,0.118218978622,0.00791004982298,0.00528676643597,0.00371547186207,0.0128871159353,0.0611771946703,0.00350469728902,0.0191922290302,0.203392231173,0.203392231173,0.203392231173,0.0128246860898,0.00626858984175,0.0186269805413,0.0186269805413,0.0193634421045,0.0611166439275,0.0865813471227,0.0588564725555,0.00995574908961,0.00995574908961,0.0130119219801,0.0199039079023,0.00976160153149,0.0199039079023,
0.0262790850503,0.0322575885788,0.0168197949329,0.0242175264016,0.112189808004,0.190400409132,0.0636511367866,0.0636511367866,0.0636511367866,0.108251867507,0.128377152965,0.205743565624,0.0150704521743,0.276653513271,0.350270004906,0.370819369152,0.0102466724735,0.531255313802,0.253203290153,0.253203290153,0.253203290153,0.0443404727212,0.018646007961,0.0636511367866,0.0636511367866,0.0678883999432,0.0759137552183,0.107324225247,0.635704902144,0.0321568501213,0.0321568501213,0.0452948924663,0.0702718304513,0.0335155514762,0.0702718304513,
0.219041780265,0.270090230187,0.137734521198,0.0117320924667,0.0070425218509,0.00917207471719,0.029335676151,0.029335676151,0.029335676151,0.0154033344068,0.00911661331134,0.0121876301645,0.0666859991309,0.00529880100407,0.0201820497972,0.0107268263238,0.00510823117128,0.0302641193323,0.0329609524673,0.0329609524673,0.0329609524673,0.0203205059804,0.0839452441813,0.029335676151,0.029335676151,0.0309047800507,0.0104875135673,0.0156084484282,0.0107169935859,0.0152361330651,0.0152361330651,0.0206902114395,0.031883582727,0.0154113202758,0.031883582727,
0.0776042022823,0.0292538321595,0.0827365755069,0.02187680414,0.105573470638,0.0566042698738,0.0572178031078,0.0572178031078,0.0572178031078,0.218980440646,0.291972950056,0.136817815386,0.287680998965,0.135447887434,0.135950330562,0.112904702269,0.136918139988,0.0590918927889,0.0638074665641,0.0638074665641,0.0638074665641,0.139276784143,0.0168774448721,0.0572178031078,0.0572178031078,0.0609548497879,0.0196509264996,0.404949910896,0.0194298022202,0.370565505771,0.370565505771,0.244402348001,0.221997212931,0.254968804388,0.221997212931,
0.307745208481,0.280039614103,0.243958660639,0.0194852991752,0.150387480689,0.0745948051,0.0506448962384,0.0506448962384,0.0506448962384,0.0253418605773,0.013924316349,0.190938618096,0.349144273379,0.197489347232,0.179860027895,0.157275563593,0.199751306038,0.0522960600866,0.056535737807,0.056535737807,0.056535737807,0.184395655526,0.0898032801515,0.0506448962384,0.0506448962384,0.0538708740888,0.0174907519942,0.0254257241323,0.017375852756,0.235892152809,0.235892152809,0.341549603179,0.294105323253,0.363924737858,0.294105323253,
