0,-2.05169,-2.78918,12.6088,-0.906332,0
1,-2.053,-2.78915,12.6091,-0.841572,1
2,-2.05132,-2.78976,12.609,-0.858128,2
3,-2.052,-2.79069,12.6094,-0.869394,3
4,-2.03087,-2.75663,12.6004,-0.715056,4
5,-2.04064,-2.7594,12.6017,-0.787879,5
6,-2.03203,-2.76096,12.6024,-0.862495,6
7,-2.04641,-2.81399,12.6139,-0.747808,7
8,-2.03009,-2.78903,12.6113,-0.767492,8
9,-2.02986,-2.80395,12.6105,-0.798631,9
10,-2.02961,-2.72809,12.5914,-0.878181,10
11,-2.03732,-2.72708,12.5935,-0.863461,11
12,-2.04978,-2.77174,12.5996,-0.863169,12
13,-2.05381,-2.77334,12.599,-0.857086,13
14,-2.05745,-2.75946,12.596,-0.835561,14
15,-2.05143,-2.76562,12.5999,-0.93154,15
16,-2.07552,-2.76368,12.6001,-0.829033,16
17,-2.05528,-2.7617,12.598,-0.816532,17
18,-2.02404,-2.70222,12.5901,-0.871608,18
19,-2.06681,-2.73487,12.5954,-0.784588,19
20,-2.06611,-2.73923,12.5961,-0.746095,20
21,-2.01137,-2.68149,12.5904,-0.916876,21
22,-2.01373,-2.68615,12.5925,-0.994496,22
23,-2.03791,-2.71607,12.5927,-0.819867,23
24,-2.03854,-2.71682,12.5931,-0.832594,24
25,-1.97761,-2.78657,12.606,-0.737968,25
26,-2.02347,-2.86834,12.7844,-416.481,26
27,-1.99597,-2.77439,12.6046,-0.791687,27
28,-1.99961,-2.83959,12.6134,-0.797841,28
29,-2.02836,-2.74759,12.6024,-0.802083,29
