0,-2.14721,-2.46747,9.58643,-48.1283,0
1,-2.14157,-2.46827,9.58537,-48.175,1
2,-2.146,-2.44086,9.59464,-60.8185,2
3,-2.13269,-2.46594,9.58921,-54.5683,3
4,-2.11593,-2.48692,9.58032,-61.9371,4
5,-2.14174,-2.44052,9.59342,-60.8029,5
6,-2.14409,-2.46301,9.59242,-54.4591,6
7,-2.14899,-2.44651,9.59369,-60.7832,7
8,-2.13895,-2.46658,9.59836,-60.9092,8
9,-2.10878,-2.4669,9.58834,-48.0758,9
10,-2.10567,-2.4678,9.58692,-48.1999,10
11,-2.10905,-2.46833,9.58768,-48.1373,10
12,-2.11319,-2.47395,9.58838,-47.8998,11
13,-2.10107,-2.39675,9.56999,-54.7944,12
14,-2.11981,-2.39173,9.57464,-54.862,13
15,-2.20352,-2.45734,9.4266,-536.606,14
16,-2.09691,-2.39792,9.56808,-54.7918,15
17,-2.10451,-2.39562,9.57155,-54.8086,17
18,-2.16528,-2.38433,9.58426,-47.9554,18
19,-2.11843,-2.3744,9.57884,-48.0882,19
20,-2.10363,-2.36802,9.31422,-795.727,20
21,-2.15894,-2.37053,9.58432,-47.7156,22
22,-2.11354,-2.42177,9.5889,-61.1364,23
23,-2.11242,-2.4216,9.58873,-61.111,24
24,-2.1156,-2.42006,9.58919,-61.2296,25
25,-2.0887,-2.45027,9.58419,-67.87,26
26,-2.07087,-2.44747,9.58944,-61.5956,27
27,-2.09598,-2.41392,9.59365,-61.0711,27
28,-2.10191,-2.44882,9.58719,-61.4305,28
29,-2.07639,-2.45205,9.58139,-67.9134,29
