0,-5.53304,-2.70522,12.3709,-27.9033,0
1,-5.90976,-2.56179,11.9657,-881.805,1
2,-5.48342,-2.67896,12.3567,-36.1241,2
3,-5.53861,-2.70517,12.3679,-27.9882,3
4,-5.57444,-2.99553,12.2047,-1008.31,4
5,-5.53693,-2.70533,12.3678,-28.0084,4
6,-5.5127,-2.67254,12.3596,-48.9445,5
7,-5.50408,-2.65851,12.3567,-43.0272,6
8,-5.54779,-2.69833,12.3646,-35.0447,7
9,-5.53614,-2.69865,12.3689,-28.0979,9
10,-5.47331,-2.6797,12.3609,-28.9185,9
11,-5.53403,-2.71466,12.372,-41.2538,10
12,-5.54002,-2.73798,12.3745,-54.6961,11
13,-5.42828,-2.81603,11.9746,-1027.54,12
14,-5.52645,-2.74525,12.3794,-28.4852,13
15,-5.51315,-2.58077,12.3537,-41.1846,14
16,-5.49015,-2.55991,12.3485,-41.2083,15
17,-5.52344,-2.59269,12.3561,-34.9607,16
18,-5.48247,-2.68182,12.3719,-54.6805,17
19,-5.45505,-2.64662,12.3649,-41.6449,18
20,-5.45728,-2.6563,12.3668,-41.4352,19
21,-5.43267,-2.64277,12.3636,-35.0556,20
22,-5.45786,-2.64756,12.366,-34.9426,20
23,-5.4774,-2.68025,12.3677,-47.8285,21
24,-5.43864,-2.64484,12.3566,-35.1162,22
25,-5.43234,-2.65248,12.3586,-34.9237,24
26,-5.4704,-2.67069,12.3663,-47.7734,25
27,-5.49067,-2.67622,12.3666,-41.3812,26
28,-5.49036,-2.67422,12.3666,-41.4026,27
29,-5.48647,-2.6898,12.374,-48.4246,29
