0,-8.60211,-3.05214,10.4872,-34.328,0
1,-8.61486,-3.05266,10.4977,-34.1487,1
2,-8.61728,-3.05496,10.4973,-34.0918,2
3,-8.57612,-3.00718,10.4965,-34.1895,3
4,-8.57149,-3.00543,10.4976,-34.2068,4
5,-8.59599,-3.02211,10.4929,-34.1778,5
6,-8.60524,-3.02018,10.4948,-34.2108,6
7,-8.58705,-3.11845,10.4971,-34.1142,7
8,-8.59811,-3.08025,10.4938,-34.3174,8
9,-8.59508,-3.06644,10.492,-34.177,9
10,-8.66503,-2.81115,10.4717,-34.1812,10
11,-8.63511,-2.95346,10.4813,-34.1479,11
12,-8.58798,-2.86949,10.4827,-34.2084,12
13,-8.67767,-2.99005,10.4877,-34.2722,13
14,-8.6426,-2.98669,10.484,-34.2638,14
15,-8.63966,-2.98618,10.4841,-34.3053,15
16,-8.63977,-2.99976,10.4808,-34.4666,15
17,-8.64297,-2.96255,10.4864,-34.094,16
18,-8.58678,-2.8836,10.4936,-34.318,17
19,-8.69091,-2.95203,10.4815,-34.3867,18
20,-8.65411,-2.96806,10.4871,-34.3043,19
21,-8.59281,-2.89718,10.4814,-34.1408,21
22,-8.59208,-2.88404,10.4869,-34.1167,22
23,-8.56288,-2.90519,10.4927,-34.151,23
24,-8.65368,-2.92223,10.4906,-34.3064,24
25,-8.55252,-2.99622,10.4817,-40.9364,25
26,-8.55667,-3.01369,10.4961,-34.1345,26
27,-8.56648,-3.01199,10.4962,-34.0993,27
28,-8.5572,-3.13941,10.4937,-34.1461,28
29,-8.58386,-2.98499,10.4904,-34.1285,29
