0,-6.93047,0.221472,12.2914,-8.11839,0
1,-6.92541,0.223048,12.2926,-21.0988,1
2,-6.92752,0.225292,12.2901,-14.4576,2
3,-6.93216,0.239086,12.2847,-21.2241,4
4,-6.92983,0.225202,12.2853,-14.9224,5
5,-6.95858,0.229578,12.2867,-15.0121,6
6,-6.84644,0.395088,12.4058,-477.442,7
7,-6.94742,0.217452,12.2958,-21.3098,8
8,-6.92788,0.215142,12.294,-34.3345,9
9,-6.93143,0.220867,12.3031,-28.2841,9
10,-6.92935,0.213213,12.295,-34.3271,10
11,-6.92485,0.209512,12.2879,-14.9081,11
12,-6.93153,0.216688,12.2868,-21.4437,12
13,-6.92822,0.218873,12.2922,-14.5574,13
14,-6.92758,0.22039,12.2935,-27.7609,14
15,-6.93584,0.220345,12.2931,-8.0372,15
16,-6.9409,0.206572,12.2926,-21.5164,16
17,-6.9382,0.205183,12.2939,-21.6005,17
18,-6.93908,0.207254,12.2927,-21.5611,18
19,-6.93669,0.22408,12.289,-14.702,19
20,-6.93719,0.236551,12.2856,-27.6402,20
21,-6.92974,0.186055,12.2872,-21.5582,21
22,-6.93526,0.167419,12.2965,-8.91372,22
23,-6.93334,0.172286,12.2903,-8.88586,23
24,-6.94561,0.16497,12.2986,-8.22471,24
25,-6.94819,0.175222,12.2915,-21.2014,25
26,-6.94642,0.167287,12.2961,-14.8003,26
27,-6.94237,0.17138,12.2926,-14.8517,27
28,-6.93774,0.212994,12.2952,-14.73,28
29,-6.94895,0.219898,12.2904,-21.1646,29
