0,8.38751,2.49156,9.59494,-95.9803,0
1,8.38701,2.48363,9.61133,-114.646,1
2,8.42704,2.47577,9.58826,-108.466,2
3,8.42129,2.50456,9.61524,-114.811,4
4,8.41213,2.51055,9.61854,-114.817,4
5,8.42767,2.50789,9.61165,-114.722,5
6,8.41786,2.37927,9.60874,-115.008,6
7,8.43876,2.40998,9.61354,-108.808,7
8,8.43053,2.5034,9.61183,-108.348,8
9,8.4345,2.38209,9.59391,-108.453,9
10,8.48271,2.36497,9.57964,-102.09,10
11,8.45274,2.4288,9.59033,-108.686,11
12,8.40483,2.46225,9.61865,-101.798,12
13,8.35816,2.51434,9.63224,-115.224,13
14,8.3672,2.51043,9.62788,-114.882,14
15,8.42232,2.42768,9.60685,-114.837,15
16,8.4319,2.40379,9.61254,-114.85,16
17,8.43655,2.41477,9.59885,-114.921,17
18,8.44087,2.42279,9.61209,-108.45,18
19,8.38916,2.38181,9.58917,-102.062,19
20,8.39986,2.38874,9.59395,-115.174,20
21,8.42174,2.40952,9.61253,-115.077,22
22,8.37723,2.44634,9.61788,-121.788,23
23,8.38614,2.50673,9.62508,-108.437,24
24,8.49426,2.37541,9.5702,-115.047,25
25,8.44495,2.5042,9.6114,-109.385,26
26,8.50403,2.50811,9.57449,-102.532,27
27,8.50198,2.49814,9.58342,-101.957,27
28,8.37142,2.48833,9.62083,-102.161,28
29,8.49159,2.47662,9.58839,-108.201,29
