0,4.17052,-0.319649,14.8825,-7.77276,0
1,4.38085,-0.393573,15.1613,-642.569,1
2,4.1736,-0.323441,14.8817,-7.74375,2
3,4.16766,-0.321575,14.8821,-7.71657,3
4,4.16641,-0.320837,14.8824,-7.71448,4
5,3.9359,-0.471922,14.453,-682.381,5
6,4.17971,-0.363072,14.8697,-14.8475,6
7,4.21524,-0.311775,14.5092,-788.703,7
8,4.16033,-0.327343,14.8794,-7.80658,8
9,4.16759,-0.321794,14.882,-7.81207,9
10,4.16664,-0.321283,14.8822,-7.75696,10
11,4.08064,-0.334083,15.0617,-636.51,11
12,4.16179,-0.327842,14.879,-7.74184,12
13,4.15992,-0.351423,14.865,-14.7306,13
14,4.16223,-0.351108,14.8645,-14.7813,14
15,4.16308,-0.354753,14.8664,-14.6531,15
16,4.17164,-0.328966,14.879,-7.72141,16
17,4.00418,-0.357076,15.2125,-821.764,17
18,4.16056,-0.330998,14.8777,-7.72792,18
19,4.16273,-0.330316,14.8787,-7.72961,19
20,4.17541,-0.323293,14.8834,-7.72893,20
21,4.17149,-0.329026,14.8796,-7.71647,20
22,4.18356,-0.33028,14.881,-14.4431,21
23,4.40862,-0.247306,14.5053,-835.193,22
24,4.21801,-0.31688,14.8848,-8.29517,23
25,4.1913,-0.323323,14.8829,-14.4872,24
26,4.24725,-0.512896,15.0715,-689.605,26
27,4.18052,-0.331401,14.8804,-14.4348,27
28,4.19389,-0.319651,14.8833,-14.5311,28
29,4.21551,-0.319189,14.8841,-8.26084,29
