0,-8.50258,-3.75118,13.0233,-68.0508,1
1,-8.49332,-3.75054,13.0235,-74.5535,1
2,-8.42846,-3.77451,13.0369,-88.2284,3
3,-8.50314,-3.75453,13.0235,-68.1056,5
4,-8.47151,-3.78107,13.0257,-68.5095,5
5,-8.47251,-3.79363,13.0413,-88.8449,6
6,-8.47835,-3.70871,13.0182,-89.0886,7
7,-8.47413,-3.7598,13.0248,-74.6129,7
8,-8.49016,-3.7675,13.0252,-74.657,8
9,-8.50974,-3.81316,13.0276,-61.7374,13
10,-8.43374,-3.80105,13.0388,-94.6472,14
11,-8.43573,-3.79866,13.0383,-94.6382,14
12,-8.49763,-3.78311,13.0265,-68.1619,15
13,-8.47946,-3.64575,12.6466,-828.876,16
14,-8.47013,-3.78089,13.0253,-68.0463,16
15,-8.53107,-3.57349,13.0067,-61.9241,18
16,-8.28343,-3.7376,13.1686,-477.162,19
17,-8.52561,-3.61957,13.0123,-67.9714,19
18,-8.519,-3.6203,13.0124,-61.3534,20
19,-8.52378,-3.61996,13.0124,-61.3341,21
20,-8.45747,-3.71795,13.0211,-68.1283,22
21,-8.45691,-3.71745,13.0211,-68.1285,22
22,-8.45404,-3.71639,13.0225,-68.1433,23
23,-8.45264,-3.72011,13.0239,-68.2931,24
24,-8.43774,-3.71267,13.0216,-74.628,24
25,-8.45719,-3.71678,13.0213,-68.1253,25
26,-8.46008,-3.71237,13.0197,-68.1161,26
27,-8.47445,-3.72726,13.0241,-61.9694,26
28,-8.46549,-3.71947,13.0235,-68.32,27
29,-8.53947,-3.65241,13.3251,-987.785,29
