0,4.54884,2.31541,3.18399,-121.348,0
1,4.54881,2.31482,3.18388,-121.351,0
2,4.58208,2.39883,3.20814,-121.556,2
3,4.58238,2.40207,3.21021,-121.543,2
4,4.56513,2.40549,3.20956,-108.791,3
5,4.61277,2.32698,3.17667,-121.094,4
6,4.57115,2.33506,3.19788,-108.211,5
7,4.58573,2.368,3.18826,-114.629,7
8,4.57508,2.38163,3.19725,-114.954,8
9,4.61247,2.3472,3.18758,-121.544,9
10,4.61532,2.36954,3.19343,-108.125,10
11,4.60952,2.34898,3.17999,-108.276,11
12,4.56077,2.35466,3.18082,-114.925,12
13,4.55733,2.38671,3.20155,-109.308,13
14,4.57925,2.35988,3.2002,-114.596,14
15,4.62025,2.3369,3.18373,-121.082,15
16,4.56199,2.39788,3.20626,-108.551,16
17,4.51783,2.31252,3.15053,-128.808,17
18,4.62286,2.31196,3.17587,-121.102,18
19,4.62302,2.33067,3.17636,-114.708,19
20,4.56282,2.35728,3.19389,-127.698,20
21,4.58092,2.34209,3.19987,-121.286,21
22,4.62269,2.34504,3.17114,-114.721,22
23,4.57576,2.34609,3.20611,-108.409,23
24,4.59432,2.35396,3.21058,-121.694,24
25,4.58397,2.32641,3.17539,-121.393,25
26,4.56855,2.33274,3.19659,-122.016,26
27,4.57985,2.3769,3.19889,-121.185,27
28,4.55986,2.34135,3.1865,-121.3,28
29,4.57965,2.40333,3.20373,-114.812,29
