0,4.23714,-1.49464,17.2086,-0.588889,0
1,4.23534,-1.49358,17.2091,-0.593207,1
2,4.23719,-1.4939,17.2082,-0.582021,2
3,4.23577,-1.49453,17.2089,-0.591184,3
4,4.23744,-1.49513,17.2083,-0.595704,4
5,4.23833,-1.49463,17.2085,-0.591009,5
6,4.03325,-1.15333,17.3436,-701.901,6
7,4.23524,-1.4906,17.2083,-0.560188,7
8,4.23654,-1.49153,17.2082,-0.565024,8
9,4.40283,-1.52477,16.5373,-921.709,9
10,4.23815,-1.49308,17.2078,-0.576412,10
11,4.42599,-1.44985,16.7764,-947.949,11
12,4.23592,-1.49389,17.2094,-0.580716,12
13,4.39961,-1.38556,17.5614,-895.23,13
14,4.23308,-1.49311,17.2098,-0.557156,14
15,4.23437,-1.49302,17.2094,-0.564468,15
16,4.23708,-1.49417,17.2081,-0.556631,16
17,4.23373,-1.49235,17.2089,-0.560503,17
18,4.23324,-1.4912,17.2096,-0.571061,18
19,4.11869,-1.53278,16.5868,-894.969,19
20,4.23737,-1.49218,17.2086,-0.576996,20
21,4.23383,-1.48986,17.2104,-0.580998,21
22,4.23092,-1.47058,17.2128,-0.703514,22
23,4.23491,-1.49082,17.2098,-0.578271,23
24,4.38764,-1.29927,17.7403,-882.123,24
25,4.26434,-1.4842,17.2114,-0.646922,25
26,4.24147,-1.48232,17.2115,-0.643329,26
27,4.2666,-1.48499,17.2103,-0.64183,27
28,4.26464,-1.48182,17.2112,-0.643011,28
29,4.24182,-1.48236,17.2113,-0.645952,29
