0,-4.96658,-2.91705,9.45394,-175.218,0
1,-4.99547,-2.91623,9.45506,-188.099,0
2,-4.94925,-2.85933,9.45745,-175.033,1
3,-4.94805,-2.87608,9.45389,-181.824,2
4,-4.99076,-2.98467,9.46166,-188.802,3
5,-4.85668,-2.90772,9.16877,-881.451,4
6,-4.95946,-2.95028,9.46206,-175.026,5
7,-4.96182,-2.9373,9.45959,-175.066,6
8,-4.9666,-2.94188,9.45618,-155.555,7
9,-4.96497,-2.93343,9.455,-174.996,8
10,-4.89477,-2.81731,9.13601,-881.216,9
11,-5.03555,-2.76177,9.4331,-168.705,10
12,-5.01714,-2.82864,9.4506,-174.887,11
13,-4.96989,-2.77804,9.44445,-174.885,12
14,-5.06319,-2.85199,9.45951,-182.9,13
15,-4.99478,-2.87517,9.45164,-168.583,14
16,-5.02152,-2.85586,9.44709,-168.327,15
17,-4.96182,-2.7785,9.44777,-187.906,16
18,-5.0412,-2.84907,9.45006,-168.154,17
19,-5.01965,-2.85225,9.44934,-161.736,18
20,-4.97255,-2.73182,9.43866,-168.486,19
21,-4.98636,-2.80502,9.44314,-162.315,20
22,-4.96748,-2.77098,9.4492,-181.514,21
23,-4.93805,-2.76943,9.45294,-188.406,23
24,-5.0183,-2.81402,9.44346,-175.161,24
25,-4.96975,-2.89677,9.44684,-182.201,25
26,-4.9647,-2.86357,9.45854,-181.585,26
27,-4.93229,-2.99508,9.46088,-181.54,27
28,-4.94173,-2.98453,9.46667,-194.998,27
29,-4.96617,-2.85578,9.4501,-168.641,29
