0,5.15965,0.707093,5.77915,-101.863,0
1,5.1716,0.715014,5.78323,-94.9648,1
2,5.18769,0.746199,5.77571,-88.6234,2
3,5.19173,0.75235,5.77479,-95.1734,3
4,5.32478,0.663655,5.99147,-563.401,4
5,5.18704,0.686884,5.77406,-95.4766,5
6,5.18759,0.742808,5.77388,-88.6147,6
7,5.19137,0.752046,5.77211,-95.2667,7
8,5.19784,0.694559,5.76209,-95.22,8
9,5.20796,0.697473,5.75842,-101.826,9
10,5.43216,0.691124,5.90676,-564.763,10
11,5.20668,0.721582,5.76721,-108.368,11
12,5.18264,0.741247,5.76709,-75.3259,12
13,5.17553,0.732959,5.78008,-82.4187,13
14,5.19872,0.746712,5.78207,-115.035,14
15,5.21391,0.719197,5.77068,-101.49,15
16,5.43878,0.809859,5.88601,-584.455,16
17,5.19051,0.708831,5.76221,-102.204,17
18,5.12321,0.775425,5.65146,-570.673,18
19,5.19265,0.677485,5.76231,-94.9995,19
20,5.16092,0.741534,5.79037,-81.9177,20
21,5.1841,0.724095,5.7945,-89.0946,21
22,5.19818,0.728821,5.76073,-82.4393,22
23,5.25483,0.741837,5.79112,-101.75,23
24,5.19493,0.745459,5.78349,-121.642,24
25,5.18516,0.687383,5.76578,-68.957,25
26,5.17829,0.713348,5.78986,-102.413,26
27,5.20854,0.765086,5.77898,-108.296,27
28,5.18018,0.717132,5.78636,-108.713,28
29,5.19838,0.7642,5.76854,-108.3,29
