0,1.31988,-2.58175,11.4706,-0.668051,0
1,1.32071,-2.58092,11.4712,-0.681659,1
2,1.32051,-2.58169,11.4716,-0.677585,2
3,1.32104,-2.58206,11.4717,-0.674536,3
4,1.32066,-2.58114,11.4711,-0.670539,4
5,1.3186,-2.57843,11.4766,-0.702315,5
6,1.32432,-2.57681,11.477,-0.686481,6
7,1.32295,-2.58202,11.4708,-0.700153,7
8,1.34952,-2.5739,11.4777,-0.682801,8
9,1.34885,-2.57374,11.4777,-0.670157,9
10,1.35011,-2.57313,11.4769,-0.6684,10
11,1.37916,-2.58037,11.4714,-0.588192,11
12,1.37451,-2.57868,11.47,-0.577589,12
13,1.3937,-2.72061,11.3597,-702.134,13
14,1.37881,-2.5786,11.4707,-0.58528,14
15,1.37859,-2.57922,11.4713,-0.582038,15
16,1.37902,-2.57924,11.4717,-0.573808,16
17,1.3751,-2.58034,11.471,-0.58759,17
18,1.37633,-2.58052,11.4719,-0.599742,18
19,1.37306,-2.57806,11.4696,-0.599868,19
20,1.37266,-2.57797,11.47,-0.593071,20
21,1.37427,-2.57923,11.4702,-0.593699,21
22,1.37122,-2.58096,11.471,-0.595626,22
23,1.3802,-2.58026,11.4707,-0.594303,23
24,1.37957,-2.57776,11.4704,-0.577683,24
25,1.37877,-2.57816,11.4708,-0.595184,25
26,1.37192,-2.57891,11.4707,-0.598358,26
27,1.37901,-2.57882,11.4707,-0.599847,27
28,1.37867,-2.57947,11.4712,-0.593278,28
29,1.3776,-2.57813,11.4715,-0.591277,29
