0,-1.834,1.9052,14.9797,-47.893,0
1,-1.82286,1.91009,14.9723,-48.1423,1
2,-1.78806,1.90996,14.9722,-41.5855,2
3,-1.80669,1.92523,14.962,-47.8281,3
4,-1.79879,1.92874,14.9684,-48.0488,4
5,-1.85289,1.93747,14.9891,-41.6586,5
6,-1.80221,1.93427,14.9645,-48.1279,6
7,-1.84585,1.85819,14.9375,-41.2864,7
8,-1.83409,1.91496,14.975,-41.4586,8
9,-1.8496,1.8958,14.9644,-41.6826,9
10,-1.85619,1.97132,14.9992,-41.5123,10
11,-1.87073,1.94289,14.9847,-35.1972,11
12,-1.80823,1.92489,14.9648,-47.8951,12
13,-1.81162,1.93196,14.9864,-41.2904,13
14,-1.83275,1.91887,14.9416,-42.0976,14
15,-1.84819,1.92812,14.9884,-35.4558,15
16,-1.77896,1.86287,14.9402,-41.3733,16
17,-1.82983,1.89647,14.9234,-48.2012,17
18,-1.82925,1.93581,14.9725,-48.0761,18
19,-1.79665,1.91431,14.9753,-28.8276,19
20,-1.57927,1.85554,14.6722,-54.748,20
21,-1.81499,1.9222,14.9519,-41.4966,21
22,-1.7942,1.93193,14.9754,-48.2216,22
23,-1.81616,1.89019,14.9553,-35.6537,23
24,-1.92859,1.92998,14.9505,-41.5438,24
25,-1.81518,1.87087,14.9621,-48.1002,25
26,-1.90869,1.89372,14.9623,-41.4071,26
27,-1.81821,1.9795,14.925,-41.824,27
28,-1.80259,1.92078,14.9631,-47.8926,28
29,-1.80924,1.90121,14.8958,-61.5907,29
