0,-4.78842,-7.65503,20.0486,-21.8677,0
1,-4.84665,-7.6567,20.0086,-30.2122,1
2,-4.96888,-7.70676,20.2662,-775.493,2
3,-4.76353,-7.66446,20.0752,-29.0856,3
4,-4.76553,-7.65541,20.0644,-28.826,4
5,-4.78722,-7.6596,20.0432,-21.9981,5
6,-4.8114,-7.66077,20.0448,-35.0293,6
7,-4.79373,-7.6632,20.0484,-22.246,7
8,-4.77772,-7.65027,20.0557,-28.674,8
9,-4.80822,-7.65045,20.0306,-34.9544,9
10,-5.08774,-7.75393,19.6792,-703.094,10
11,-4.61261,-8.0156,20.4443,-589.542,11
12,-4.78621,-7.69246,20.0442,-29.1569,12
13,-4.81427,-7.64906,20.0222,-22.1592,13
14,-4.72591,-7.67427,20.0533,-22.6364,14
15,-4.73401,-7.68117,20.0465,-22.441,15
16,-4.77626,-7.65483,20.0172,-30.3221,16
17,-4.64451,-7.53109,19.7464,-596.711,17
18,-4.73036,-7.58492,19.724,-617.187,18
19,-4.74598,-7.67294,20.0431,-22.1819,19
20,-4.7511,-7.67686,20.0405,-22.3331,20
21,-4.73517,-7.59399,19.6874,-656.613,21
22,-4.74154,-7.66702,20.0463,-15.4835,22
23,-4.73519,-7.6765,20.0567,-21.8668,23
24,-4.57347,-7.76422,19.9102,-504.418,24
25,-4.74808,-7.66045,20.0445,-28.9786,25
26,-4.59179,-7.46439,20.5451,-609.626,26
27,-4.64384,-7.50377,19.9053,-397.622,27
28,-4.74087,-7.66127,20.0459,-29.4968,28
29,-4.74109,-7.63875,20.0403,-35.9511,29
