0,-2.48494,-0.628513,12.9341,-155.656,0
1,-2.4831,-0.628908,12.935,-155.65,1
2,-2.50422,-0.626545,12.9325,-149.595,2
3,-2.49196,-0.627385,12.9272,-155.705,2
4,-2.47875,-0.628454,12.9367,-155.878,3
5,-2.50297,-0.588635,12.909,-138.12,4
6,-2.51151,-0.667959,12.9312,-149.01,5
7,-2.49472,-0.628035,12.929,-168.859,6
8,-2.49878,-0.627678,12.9268,-168.968,7
9,-2.48271,-0.630745,12.9567,-162.924,8
10,-2.50796,-0.625994,12.9186,-148.947,9
11,-2.4996,-0.616507,12.9366,-162.989,10
12,-2.51197,-0.641173,12.9337,-122.804,11
13,-2.49882,-0.627486,12.9268,-155.596,12
14,-2.51862,-0.624745,12.9281,-142.669,13
15,-2.50866,-0.627377,12.922,-149.037,14
16,-2.50351,-0.62805,12.9244,-149.034,15
17,-2.50254,-0.668227,12.9252,-162.244,16
18,-2.51203,-0.629161,12.9455,-150.106,17
19,-2.45657,-0.628532,12.9302,-168.743,18
20,-2.51303,-0.623631,12.8954,-182.432,19
21,-2.50681,-0.586873,12.9146,-112.21,20
22,-2.51278,-0.616086,12.9204,-156.068,21
23,-2.49634,-0.659656,12.9662,-168.851,22
24,-2.51732,-0.65183,12.9329,-148.84,23
25,-2.5171,-0.66551,12.9504,-161.988,23
26,-2.50918,-0.615044,12.9203,-143.212,25
27,-2.5117,-0.651252,12.9356,-174.849,26
28,-2.45914,-0.581457,12.9157,-132.618,28
29,-2.49919,-0.632631,12.923,-155.924,29
