0,-2.12346,-6.46712,17.2645,-355.732,0
1,-2.11688,-6.45121,17.2526,-329.428,1
2,-2.32043,-6.60383,17.0149,-869.827,2
3,-2.09217,-6.46953,17.2576,-369.417,3
4,-2.1031,-6.49109,17.2734,-362.62,4
5,-2.10594,-6.47843,17.2356,-368.959,5
6,-2.18357,-6.48769,17.2907,-345.378,6
7,-2.1083,-6.44219,17.2735,-342.711,7
8,-2.10346,-6.4465,17.2328,-329.398,8
9,-2.08991,-6.47384,17.2445,-375.739,9
10,-2.10808,-6.46568,17.2362,-349.096,10
11,-2.11684,-6.47354,17.2427,-369.005,11
12,-2.06482,-6.46329,17.2819,-349.256,12
13,-2.0665,-6.46661,17.2626,-355.788,13
14,-2.0654,-6.43512,17.2591,-362.17,14
15,-2.07011,-6.46652,17.2854,-362.642,15
16,-2.0669,-6.43897,17.2582,-355.785,16
17,-2.06094,-6.45121,17.239,-342.583,17
18,-2.07034,-6.40683,17.2867,-336.137,18
19,-2.06598,-6.50721,17.2573,-342.879,19
20,-2.06485,-6.47422,17.2588,-362.666,20
21,-2.06183,-6.45117,17.2395,-336.094,21
22,-2.06299,-6.43711,17.2547,-368.812,22
23,-2.05553,-6.4893,17.2512,-362.688,23
24,-2.07409,-6.49597,17.2683,-375.512,24
25,-2.06069,-6.43618,17.2553,-323.341,25
26,-2.04388,-6.43865,17.2491,-349.877,26
27,-2.05356,-6.44893,17.2329,-316.796,27
28,-2.07912,-6.43741,17.2546,-349.235,28
29,-2.06538,-6.45343,17.242,-342.714,29
