0.97782705099778278,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,
0.0082644628099173556,0.91735537190082628,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,
0.0012804097311139566,0.14212548015364918,0.56466069142125475,0.0012804097311139566,0.0012804097311139566,0.28297055057618442,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,0.0012804097311139566,
0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.97782705099778278,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,
0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.91735537190082628,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,
0.0029325513196480943,0.0029325513196480943,0.0029325513196480943,0.0029325513196480943,0.0029325513196480943,0.97067448680351909,0.0029325513196480943,0.0029325513196480943,0.0029325513196480943,0.0029325513196480943,0.0029325513196480943,
0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.24611973392461198,0.73392461197339254,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,0.0022172949002217299,
0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.91735537190082628,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,
0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.91735537190082628,0.0082644628099173556,0.0082644628099173556,
0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.91735537190082628,0.0082644628099173556,
0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.0082644628099173556,0.91735537190082628,
