0.266132065786,0.157194704023,0.542168056221,0.0188148997496,0.584684863457,0.584684863457,0.724023804557,0.163302752748,0.584684863457,0.163302752748,0.02287712589,0.0194570499219,0.012076217277,0.0546944184815,0.0228438922847,0.102740168212,0.0369974253128,0.0558757372888,0.157099621782,0.346559541179,0.0189368287644,0.0565381032811,0.0565381032811,0.0191529248485,0.0558757372888,0.0558757372888,0.0295100663091,0.0304021874611,0.059546580311,0.0400742174043,0.059546580311,
0.0293255417487,0.164263804086,0.0290911030734,0.0196064659262,0.0583049113338,0.0583049113338,0.0385624893592,0.0180142029929,0.0583049113338,0.0180142029929,0.240124365691,0.510479611312,0.326383522619,0.595333591376,0.241992002277,0.107343591905,0.0385555876635,0.0583049113338,0.0176406099915,0.0379448987663,0.0197233678663,0.0590223793912,0.0590223793912,0.0199175000288,0.0583049113338,0.0583049113338,0.0307583579236,0.0316945673767,0.0621484840352,0.0418011836074,0.0621484840352,
0.165850667389,0.184511685774,0.176651726606,0.437346081228,0.0356113548312,0.0356113548312,0.0238205294519,0.0117504501662,0.0356113548312,0.0117504501662,0.142503654557,0.10984724117,0.131628020856,0.0349732186019,0.272184355488,0.289102329874,0.0239990986307,0.0356113548312,0.357284893323,0.0246397495165,0.43481000444,0.36937791277,0.36937791277,0.0127747717875,0.0356113548312,0.0356113548312,0.0190967084251,0.0196210411105,0.0378412717543,0.0256677142139,0.0378412717543,
0.0173130607215,0.0108752613893,0.0161076380722,0.0453688630247,0.0316032433216,0.0316032433216,0.0212168203695,0.159958963895,0.0316032433216,0.159958963895,0.0547445875843,0.0122848080799,0.0674979900115,0.0310725436918,0.0132687644099,0.00745641455765,0.204933157667,0.137365068555,0.010566274772,0.022289808385,0.0694640121612,0.0317150252402,0.0317150252402,0.201422006273,0.137365068555,0.137365068555,0.0713853897733,0.017488627904,0.0335481580989,0.0228182382245,0.0335481580989,
0.0736175862447,0.0809660460749,0.0769633293226,0.188338733693,0.0169733375973,0.0169733375973,0.0117130881709,0.00660608537171,0.0169733375973,0.00660608537171,0.0623286279454,0.0492667322353,0.0575972016953,0.0168347895627,0.117783684078,0.125345464555,0.0120439829383,0.0169733375973,0.154828820209,0.01371234812,0.187384051563,0.159709201904,0.159709201904,0.00690851225941,0.0169733375973,0.0169733375973,0.0095190988378,0.00970516077688,0.0178779733021,0.0124174384995,0.0178779733021,
0.0125550736233,0.00807729979436,0.0109650568831,0.00745917426596,0.0210270607983,0.0210270607983,0.0143464270614,0.15703978315,0.0210270607983,0.15703978315,0.00924909819738,0.00915966820235,0.00548478430659,0.0207798535522,0.00909662205706,0.00563437178228,0.130309643551,0.0210270607983,0.00776422283731,0.0160890312194,0.0660395637893,0.0208989383351,0.0208989383351,0.0649403269455,0.0210270607983,0.0210270607983,0.0116022055173,0.0118618405171,0.0222199419293,0.0152993410864,0.0222199419293,
0.031587022016,0.0192691461741,0.0315353816397,0.159097929301,0.0633317908917,0.0633317908917,0.0418280002937,0.168716506129,0.0633317908917,0.168716506129,0.191231055745,0.0216602277124,0.253537607126,0.0619506141107,0.0257851914684,0.0129225428838,0.428803700016,0.486379091827,0.0189724305761,0.0408921398817,0.0797373572768,0.0641632859556,0.0641632859556,0.610867044257,0.486379091827,0.486379091827,0.250734942541,0.0343689900646,0.0675328066077,0.045374929639,0.0675328066077,
0.321886314602,0.189981309729,0.0333882041225,0.0224861970704,0.0671422876132,0.0671422876132,0.0443033368452,0.0204534478351,0.0671422876132,0.0204534478351,0.0272830567685,0.0227861855172,0.0142072224901,0.0656589712561,0.0272883741831,0.0135790073507,0.0442242086607,0.0671422876132,0.189934158224,0.043126220185,0.0225848104279,0.0680602179156,0.0680602179156,0.0226990374719,0.0671422876132,0.0671422876132,0.035299663939,0.0363962673778,0.0716142538103,0.0480839158758,0.0716142538103,
0.0484313889173,0.164583518162,0.0497412999372,0.0789954586715,0.0541788625422,0.0541788625422,0.0358821670459,0.273704359877,0.0541788625422,0.273704359877,0.222375370853,0.0327239405028,0.117380211128,0.0530430281113,0.242468739571,0.211785183687,0.0359089868993,0.0541788625422,0.0659269853791,0.0355258114373,0.0787351932837,0.102454717291,0.102454717291,0.0186188386565,0.0541788625422,0.0541788625422,0.506793902794,0.772065050033,0.556056276341,0.700379105573,0.556056276341,
0.0333012789512,0.0202772247943,0.0333882041225,0.0224861970704,0.0671422876132,0.0671422876132,0.0443033368452,0.0204534478351,0.0671422876132,0.0204534478351,0.0272830567685,0.212334535346,0.0142072224901,0.0656589712561,0.0272883741831,0.124090925193,0.0442242086607,0.0671422876132,0.0199819829062,0.41922045131,0.0225848104279,0.0680602179156,0.0680602179156,0.0226990374719,0.0671422876132,0.0671422876132,0.035299663939,0.0363962673778,0.0716142538103,0.0480839158758,0.0716142538103,
