1,13.3770110607
2,23.1240160465
3,32.6878888607
4,49.3762979507
5,57.9339129925
6,74.7334439754
7,89.0269749165
8,98.9382789135
9,119.069372177
10,133.387340069
11,143.006073952
12,159.29586482
13,158.782490969
14,157.705476999
15,181.984044075
16,181.399260998
17,204.147925138
18,232.412900925
19,249.428064108
20,262.336447954
21,259.658873081
22,286.745221138
23,322.678656101
24,331.477555037
25,347.212380171
26,356.762701988
27,381.505899191
28,407.29515481
29,405.395516872
30,455.939246178
31,430.824218988
32,442.397055149
33,502.692501068
34,506.088393211
35,522.718259811
36,508.195342064
37,525.90829587
38,540.257272005
39,543.732598066
40,591.04955101
41,538.362934113
42,527.819486856
43,598.081286907
44,581.479084015
45,571.757715225
46,620.100376129
47,568.372271061
48,606.629647017
49,667.575178862
50,703.319241047
