0.97831978319783208,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,
0.0052910052910052907,0.48148148148148145,0.0052910052910052907,0.0052910052910052907,0.0052910052910052907,0.0052910052910052907,0.48148148148148145,0.0052910052910052907,0.0052910052910052907,
0.0015649452269170579,0.14241001564945227,0.56494522691705795,0.0015649452269170579,0.0015649452269170579,0.28325508607198752,0.0015649452269170579,0.0015649452269170579,0.0015649452269170579,
0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.97831978319783208,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.91919191919191912,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,
0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,0.97831978319783208,0.0027100271002710031,0.0027100271002710031,0.0027100271002710031,
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.91919191919191912,0.0101010101010101,0.0101010101010101,0.0101010101010101,
0.0021786492374727671,0.0021786492374727671,0.0021786492374727671,0.0021786492374727671,0.0021786492374727671,0.0021786492374727671,0.98257080610021796,0.0021786492374727671,0.0021786492374727671,
0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.97132616487455192,0.0035842293906810036,
0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.91919191919191912,
