16
7.75160089461e-11,7.00347370626e-07,9.32152001685e-05,1.32100907001e-12,5.55922472943e-08,7.51235291969e-12,0.0310362029137,4.64074169502e-08,0.0391997787571,2.28404736711e-06,2.97699569561e-10,2.66212959078e-09,2.64187205005e-09,2.49275026729e-06,1.03911397354e-05,0.000119035663992,0.928957134887,0.000351359569645,5.63113513004e-10,3.90711332948e-07,0.000104488676392,6.97038220816e-07,4.79129869099e-10,5.32612942623e-06,1.60117139932e-08,1.60120427443e-07,0.00011617269897,9.58990623439e-10,1.96552805328e-10,4.34512940833e-08,
