0.97748592870544093,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,
0.0010834236186348864,0.56446370530877576,0.0010834236186348864,0.0010834236186348864,0.0010834236186348864,0.0010834236186348864,0.42361863488624052,0.0010834236186348864,0.0010834236186348864,0.0010834236186348864,0.0010834236186348864,0.0010834236186348864,0.0010834236186348864,
0.001508295625942685,0.001508295625942685,0.39366515837104077,0.001508295625942685,0.39366515837104077,0.001508295625942685,0.001508295625942685,0.001508295625942685,0.001508295625942685,0.19758672699849172,0.001508295625942685,0.001508295625942685,0.001508295625942685,
0.003663003663003663,0.003663003663003663,0.003663003663003663,0.47985347985347981,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.47985347985347981,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,
0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.47985347985347981,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.47985347985347981,0.003663003663003663,0.003663003663003663,
0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.91608391608391604,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,
0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.95604395604395598,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,
0.001508295625942685,0.001508295625942685,0.001508295625942685,0.001508295625942685,0.78582202111613886,0.001508295625942685,0.001508295625942685,0.001508295625942685,0.001508295625942685,0.19758672699849172,0.001508295625942685,0.001508295625942685,0.001508295625942685,
0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.0018761726078799252,0.97748592870544093,0.0018761726078799252,
0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.47985347985347981,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.47985347985347981,
