1
0.00878562587154,0.991214118051,2.37688467785e-07,2.11391081051e-13,4.00440177829e-13,4.02706120727e-10,1.50208809194e-08,4.89588108598e-16,5.67428454142e-12,4.68770694763e-15,1.52598376842e-13,6.15798131372e-18,9.64902375615e-14,5.95541700598e-16,1.77637383691e-16,5.88054321735e-10,6.29758768557e-13,1.83212554566e-14,2.26497794173e-09,1.36145306504e-12,3.35052571811e-12,1.71962191122e-13,7.9404603617e-11,3.01312603884e-12,8.11743701436e-13,4.21232823241e-12,1.30904005441e-11,1.5409658853e-16,5.13853336126e-15,4.0939208676e-14,
