0.215412774321,0.609389343422,0.299283000369,0.692195100526,0.0553351524669,0.540761592123,0.743737693192,0.153186493854,0.186057905941,0.159825609795,0.0522274417224,0.0151365866048,0.0215367609237,0.0294400209104,0.0169588945852,0.0148559096195,0.178551521985,0.0522274417224,0.107764843914,0.0399952396833,0.035453989598,0.0168139613356,0.383782081398,0.0553351524669,0.0553351524669,0.0358918631334,0.0177389106832,0.0553351524669,0.035453989598,0.0375595083694,0.0309060578668,0.0253231090588,0.0309060578668,0.0637695301679,0.0637695301679,0.0637695301679,0.0637695301679,0.0270821720079,0.0561560949608,0.0363333815311,0.0363333815311,0.0561560949608,0.0442712318588,
0.0267178689667,0.0677817177267,0.0340968705436,0.0218351811881,0.0654569814218,0.0224806538151,0.0440718065247,0.181695177293,0.0219550889869,0.0192749956747,0.652866696759,0.48610802215,0.488624256736,0.35779104024,0.198964760592,0.171876995276,0.211830450174,0.652866696759,0.0127398795775,0.0470863505512,0.0418840462827,0.019599432105,0.0429599687507,0.0654569814218,0.0654569814218,0.0423485708147,0.02082883946,0.0654569814218,0.0418840462827,0.0441643107401,0.0363025895607,0.0296787606197,0.0363025895607,0.0753495419625,0.0753495419625,0.0753495419625,0.0753495419625,0.0318368974695,0.0663441206482,0.0428169620521,0.0428169620521,0.0663441206482,0.0518405245161,
0.0157419978459,0.0362778703572,0.0186717122516,0.116188188746,0.366902967607,0.119898020208,0.0239162245918,0.265312554937,0.0124096729828,0.011099547463,0.0331887909052,0.172411724694,0.134483610137,0.0190321756854,0.104294819552,0.0902028314298,0.210161785017,0.0331887909052,0.365986958593,0.0255766498397,0.44438549348,0.376772217336,0.237602170146,0.366902967607,0.366902967607,0.23464075666,0.417041386184,0.366902967607,0.44438549348,0.0241297456487,0.0199331118047,0.0164666189364,0.0199331118047,0.0402235098673,0.0402235098673,0.0402235098673,0.0402235098673,0.0174142317474,0.0354404459686,0.0231501031997,0.0231501031997,0.0354404459686,0.0288803391955,
0.0118344333909,0.0250620577057,0.0573343591215,0.00880382781519,0.0238234472028,0.0374280492869,0.0167405540081,0.0419287077905,0.0929259941492,0.151931196061,0.0230773068844,0.0404104388451,0.0419732239735,0.102392917817,0.0820324201118,0.0709964937107,0.00833986115014,0.0230773068844,0.00524472260891,0.174036871449,0.0154356656388,0.00814211612873,0.0160773989914,0.0238234472028,0.0238234472028,0.0157905681663,0.0493177093321,0.0238234472028,0.0154356656388,0.193122849422,0.179772767196,0.183295989964,0.179772767196,0.128265742506,0.128265742506,0.128265742506,0.128265742506,0.0122795599476,0.0244383032339,0.0161484249048,0.0161484249048,0.0244383032339,0.0207061903693,
0.0089569231101,0.0168027912026,0.00913617282417,0.0508399855685,0.158123681582,0.0524274645063,0.0114564272551,0.114658127547,0.00650887838903,0.00604564089788,0.0156312622807,0.0750295809878,0.0587987627566,0.009434014439,0.0457716628816,0.039713417006,0.0910288972932,0.0156312622807,0.157556102982,0.0122797620332,0.191181923222,0.16262216201,0.102794404576,0.158123681582,0.158123681582,0.101460594678,0.179484264504,0.158123681582,0.191181923222,0.0117447586213,0.00981381204806,0.00829912427882,0.00981381204806,0.0185092650191,0.0185092650191,0.0185092650191,0.0185092650191,0.00849841415652,0.0163363821539,0.0109924251745,0.0109924251745,0.0163363821539,0.0146867893958,
0.00869261130834,0.0160441417461,0.00876471698839,0.00605297142965,0.0150348072065,0.00618587582844,0.0109710572906,0.0396783728809,0.0901936371036,0.149590989671,0.0149473107833,0.038263167206,0.00692743095379,0.0090601191775,0.00566225944267,0.00511001541694,0.00571298663945,0.0149473107833,0.00366253081212,0.106308654586,0.00985253895202,0.0057235315111,0.0104026170585,0.0150348072065,0.0150348072065,0.0101843007985,0.0466347681607,0.0150348072065,0.00985253895202,0.187387993543,0.0813724025518,0.0660555323013,0.0813724025518,0.0176633891219,0.0176633891219,0.0176633891219,0.0176633891219,0.00815109951322,0.0155921855571,0.0105188242329,0.0105188242329,0.0155921855571,0.0141338813046,
0.0212598996386,0.0521158055846,0.203043285521,0.0170563969718,0.0501893671917,0.131154569662,0.0340490441608,0.0486797125193,0.101123065286,0.158951815229,0.0474672951876,0.0468522537625,0.147110603033,0.382391313737,0.311142902119,0.268655928592,0.0162204846822,0.0474672951876,0.00999129799927,0.377221522037,0.0321850456992,0.0153978699816,0.0331017447902,0.0501893671917,0.0501893671917,0.0326093702697,0.0573665328465,0.0501893671917,0.0321850456992,0.210327417057,0.474973861128,0.535017362954,0.474973861128,0.460072802659,0.460072802659,0.460072802659,0.460072802659,0.0246649412507,0.0509766562645,0.0330372269207,0.0330372269207,0.0509766562645,0.0404231175632,
0.329669216967,0.0467270101087,0.0237879011663,0.0154125800953,0.0449375791219,0.0158494620805,0.0306013919594,0.0127794755761,0.0155756794913,0.0138111655042,0.0426090899876,0.0125962146737,0.0177675232434,0.0241819636491,0.0140443390972,0.0123414485366,0.014650755097,0.0426090899876,0.00904583476423,0.032710948902,0.0288487617988,0.133382474612,0.0297106908766,0.0449375791219,0.0449375791219,0.0292592582966,0.0145648043798,0.0449375791219,0.0288487617988,0.0307747743668,0.0253625109103,0.0208487984603,0.0253625109103,0.0518740493704,0.0518740493704,0.0518740493704,0.0518740493704,0.0221979157195,0.0456905215157,0.0296731717701,0.0296731717701,0.0456905215157,0.361036785926,
0.0238280258661,0.0594870525504,0.3105461116,0.0193049477319,0.0573732039226,0.0198682444596,0.0387650323518,0.0159636224547,0.366613646222,0.16579514222,0.0541127562188,0.015634530552,0.022275577577,0.0304706643981,0.174039060122,0.285397145435,0.185252303864,0.0541127562188,0.21231699664,0.0414230497057,0.0367486949763,0.0173748217079,0.0377403130905,0.0573732039226,0.0573732039226,0.393356550288,0.0183610743129,0.0573732039226,0.0367486949763,0.0388893991576,0.031992660824,0.0262001286216,0.031992660824,0.066101189792,0.066101189792,0.066101189792,0.066101189792,0.814879395123,0.62019888501,0.752932811854,0.752932811854,0.62019888501,0.0457953247859,
0.337886248585,0.0703122095954,0.0353358696149,0.052310819928,0.162822812277,0.0539460680295,0.0456907686658,0.126117755148,0.106636431448,0.163673897484,0.0638720492709,0.0975574805243,0.0605022506661,0.0358057699456,0.0470888814962,0.0408498149774,0.0782509540985,0.0638720492709,0.115690832108,0.143360951213,0.164023840351,0.244171413272,0.105828610322,0.162822812277,0.162822812277,0.104458166895,0.178661710137,0.162822812277,0.164023840351,0.221899243073,0.10957022611,0.0888145748047,0.10957022611,0.0781709795334,0.0781709795334,0.0781709795334,0.0781709795334,0.0329953730648,0.0688264046872,0.0443966683599,0.0443966683599,0.0688264046872,0.378225815085,
